timestamp,scenario_id,zone_id,zone_temperature,outdoor_temp,solar_irradiance,ground_temp,internal_load,humidity,it_load,cooling_power,fan_power,chiller_power,hvac_power,pue,control_action,reward,alarm_flag,comfort_violation
2026-01-01 19:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,4.599557861118898,11.1,0.0,20.9,-0.07065888432087022,,,,,,,,7435.44140625,-15.567223555281885,,True
2026-01-01 19:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,11.22516562800234,11.1,0.0,20.9,-0.07065888432087022,,,,,,,,-4314.4716796875,-15.567223555281885,,True
2026-01-01 20:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,15.767283294093696,10.7,0.0,20.9,0.014338204565326496,,,,,,,,3840.567626953125,-8.71842028217493,,True
2026-01-01 20:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,14.67876136108411,10.7,0.0,20.9,0.014338204565326496,,,,,,,,-4659.73291015625,-8.71842028217493,,True
2026-01-01 20:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,15.021267778386722,10.7,0.0,20.9,0.014338204565326496,,,,,,,,3128.732666015625,-8.71842028217493,,True
2026-01-01 20:00:00+00:00,bear_officesmall_tucson_14d_random,zone_3,19.333343001314034,10.7,0.0,20.9,0.014338204565326496,,,,,,,,-437.4322509765625,-8.71842028217493,,True
2026-01-01 20:00:00+00:00,bear_officesmall_tucson_14d_random,zone_4,25.200457961017303,10.7,0.0,20.9,0.014338204565326496,,,,,,,,955.8204345703125,-8.71842028217493,,False
2026-01-01 20:00:00+00:00,bear_officesmall_tucson_14d_random,zone_5,12.865910796487633,10.7,0.0,20.9,0.014338204565326496,,,,,,,,5650.07275390625,-8.71842028217493,,True
2026-01-01 21:00:00+00:00,bear_officesmall_tucson_14d_random,zone_0,21.10480517774154,9.8,0.0,20.9,-0.025712876604342287,,,,,,,,1890.6583251953125,-28.566455887890477,,False
2026-01-01 21:00:00+00:00,bear_officesmall_tucson_14d_random,zone_1,14.666203089817401,9.8,0.0,20.9,-0.025712876604342287,,,,,,,,-5356.43408203125,-28.566455887890477,,True
2026-01-01 21:00:00+00:00,bear_officesmall_tucson_14d_random,zone_2,22.404863570050722,9.8,0.0,20.9,-0.025712876604342287,,,,,,,,4054.58984375,-28.566455887890477,,False
